820, 590
821, 5410
822, 685
823, 1360
824, 959
825, 1931
826, 355
827, 1403
828, 2658
829, 1441
830, 504
831, 2256
832, 910
833, 831
834, 460
835, 1930
836, 767
837, 457
838, 814
839, 385
840, 1148
841, 639
842, 1530
843, 406
844, 427
845, 547
846, 869
848, 624
849, 389
850, 503
851, 335
852, 503
853, 462
854, 636
855, 606
856, 1011
858, 861
859, 598
861, 1377
862, 433
863, 511
864, 3167
865, 1091
866, 572
867, 372
868, 791
869, 1799
870, 868
871, 613
872, 320
873, 1363
874, 672
875, 932
876, 508
877, 830
878, 572
879, 764
880, 504
881, 971
882, 564
883, 410
884, 1234
885, 448
886, 449
887, 684
888, 1056
889, 983
890, 981
891, 3778
892, 799
893, 585
894, 548
895, 507
896, 2075
897, 790
898, 1677
899, 895
901, 1355
902, 328
903, 849
904, 476
905, 454
906, 888
907, 2681
908, 1283
909, 780
910, 1235
911, 893
912, 1275
913, 385
914, 797
915, 1102
916, 799
917, 526
918, 433
919, 592
921, 1533
922, 2036
923, 1383
924, 664
925, 968
926, 868
927, 654
928, 1274
929, 461
930, 792
931, 281
932, 1118
933, 809
934, 721
935, 5276
936, 1009
937, 594
938, 1002
939, 1229
941, 1237
942, 506
943, 1565
945, 833
946, 657
947, 1426
948, 2679
949, 888
950, 874
951, 1693
952, 1822
953, 1375
954, 620
955, 927
956, 838
957, 1024
958, 1100
959, 905
961, 1186
962, 866
963, 771
964, 638
965, 948
966, 636
967, 1017
968, 696
969, 647
971, 838
972, 1523
973, 568
974, 1310
975, 561
976, 533
977, 2030
978, 729
979, 1149
980, 908
981, 1475
982, 523
983, 1604
984, 407
985, 991
986, 1825
987, 993
988, 347
989, 629
991, 612
992, 1104
993, 683
994, 738
995, 756
996, 543
997, 814
998, 646
1000, 2005
1001, 959
1002, 565
1003, 596
1004, 784
1005, 660
1006, 575
1007, 476
1008, 690
1009, 831
1010, 1031
1011, 1114
1012, 819
1013, 1307
1014, 586
1015, 2412
1016, 622
1017, 909
1018, 535
1019, 1552
1020, 1113
1021, 488
1022, 1151
1023, 615
1024, 425
1025, 1038
1026, 811
1027, 567
1028, 913
1029, 692
1030, 1107
1031, 1115
1032, 1299
1033, 556
1034, 1448
1035, 1236
1036, 2023
1037, 1008
1038, 813
1039, 1738
1040, 595
1041, 781
1042, 1761
1043, 993
1044, 585
1045, 287
1046, 1909
1047, 1011
1048, 1102
1049, 482
1050, 2786
1051, 1645
1052, 1913
1053, 715
1054, 510
1055, 1168
1056, 1937
1057, 436
1058, 832
1059, 657
1060, 503
1061, 1434
1062, 544
1063, 737
1064, 589
1065, 632
1066, 928
1067, 663
1068, 641
1069, 1398
1070, 720
1071, 1485
1072, 835
1073, 1341
1075, 2174
1076, 611
1077, 1694
1078, 2345
1080, 637
1081, 903
1082, 582
1083, 899
1084, 849
1085, 1529
1086, 1332
1087, 596
1088, 830
1089, 1083
1090, 924
1091, 560
1092, 747
1093, 872
1094, 559
1095, 2545
1096, 481
1097, 1082
1098, 434
1099, 1281
1100, 1547
1101, 1465
1102, 1211
1103, 808
1104, 471
1105, 827
1106, 408
1107, 698
1108, 672
1109, 1352
1110, 817
1111, 777
1112, 1288
1113, 911
1114, 1276
1115, 1903
1116, 925
1118, 1271
1119, 635
1120, 1010
1121, 1513
1122, 615
1123, 1285
1124, 2368
1125, 867
1126, 685
1127, 1692
1128, 575
1129, 1137
1130, 1666
1131, 955
1132, 580
1133, 1284
1134, 536
1135, 1131
1136, 521
1137, 715
1138, 978
1139, 1958
1140, 1396
1141, 1560
1142, 723
1143, 926
1144, 1023
1145, 1073
1146, 1526
1147, 1649
1148, 1386
1149, 2528
1150, 2139
1151, 549
1152, 524
1153, 1049
1154, 661
1155, 1275
1157, 1259
1158, 803
1159, 77
1160, 890
1161, 752
1163, 1514
1164, 499
1165, 815
1166, 2218
1167, 533
1168, 1649
1169, 642
1170, 823
1172, 1534
1173, 2495
1175, 1222
1177, 1273
1178, 990
1179, 1608
1180, 623
1181, 1654
1182, 348
1183, 947
1184, 1762
1185, 803
1186, 822
1187, 344
1188, 1054
1189, 722
1190, 2726
1191, 816
1192, 656
1193, 1013
1194, 1264
1195, 790
1196, 614
1197, 1333
1199, 530
1200, 971
1201, 942
1202, 944
1203, 824
1204, 1058
1205, 1420
1206, 1306
1207, 640
1208, 409
1209, 1199
1210, 633
1211, 945
1212, 1402
1213, 564
1214, 1067
1215, 1501
1217, 737
1218, 1467
1219, 1087
1220, 1695
1221, 928
1222, 1042
1223, 1138
1224, 496
1225, 631
1226, 681
1227, 1523
1228, 551
1229, 1484
1230, 1493
1231, 997
1232, 1445
1233, 2618
1234, 1061
1235, 1228
1236, 731
1237, 1411
1238, 1736
1239, 632
1240, 1164
1241, 1093
1242, 1382
1243, 863
1244, 802
1245, 700
1246, 811
1247, 1880
1248, 702
1249, 461
1250, 680
1251, 1014
1252, 900
1253, 835
1254, 854
1255, 1946
1256, 849
1258, 1959
1259, 1393
1260, 1987
1261, 712
1262, 1056
1263, 796
1264, 1582
1265, 1988
1266, 553
1267, 980
1268, 449
1269, 1283
1270, 547
1271, 2567
1272, 764
1273, 1593
1274, 626
1275, 1287
1276, 472
1277, 512
1278, 1022
1279, 884
1280, 816
1281, 1172
1282, 768
1283, 2006
1284, 1885
1285, 936
1286, 927
1287, 846
1288, 1014
1289, 646
1290, 347
1291, 1040
1292, 353
1293, 1615
1294, 1575
1295, 1025
1296, 869
1297, 1550
1300, 902
1301, 440
1302, 1553
1303, 1885
1304, 2642
1305, 2570
1306, 966
1307, 433
1308, 2173
1309, 1363
1310, 1168
1311, 755
1312, 1146
1313, 704
1314, 867
1315, 2196
1316, 542
1317, 708
1318, 1250
1319, 956
1320, 1655
1321, 1738
1322, 2282
1323, 1224
1324, 810
1325, 882
1326, 964
1327, 1281
1328, 1174
1329, 1298
1330, 1438
1331, 535
1332, 598
1333, 806
1334, 1033
1335, 439
1336, 837
1337, 912
1338, 1113
1339, 1736
1340, 1060
1341, 1359
1342, 1221
1343, 711
1344, 987
1345, 1145
1346, 1253
1347, 1640
1348, 2702
1349, 787
1350, 1443
1351, 1270
1352, 960
1353, 1060
1354, 626
1355, 1095
1356, 889
1357, 2460
1358, 638
1359, 1088
1360, 788
1362, 739
